rank	serial	Bike ID	biketype_id	Bikenumber	last_communication	battery	real_battery	battery_state	reason	place	terminal_id	last_terminal_snap	firmware_version	target_firmware	configuration_version	mode	series_id	target_configuration	esp_firmware_version	target_esp_firmware	language_version	snap_id	snap_rev	snap_rev_date	iccid	imei	imsi	last_communication_snap	last_communication_sim	server	city	is_lent	active	repair	campaign_id	pedelec	street2	comments	pedelec_battery	lock_types	locked	is_charging	last_charging	spike_id	resource_blockage
207	83300014850	225015	196	410429	"2025-11-20 15:35:44"	125	3,8625	"FULL CFR"	"HEARTBEAT"	"Base Naval"	""		240909E0	240909E0	30000230	26	50				"3332MV"		"10BF1D18"	""	89457300000014403763	860316060146809	234502102440376	"2025-11-20 15:17:38"	"2025-11-20 15:35:44"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	5849	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:44"	0	"null"
208	83300012230	225114	196	410330	"2025-11-20 15:35:39"	122	3,8370	"FULL CFR"	"HEARTBEAT"	"C.C. La Minilla"	""		240909E0	240909E0	30000230	22	50				"3332MV"		"10BF1D18"	""	89457300000014431194	860316060120754	234502102443119	"2025-11-20 13:45:13"	"2025-11-20 15:35:39"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:39"	0	"null"
209	83300008930	225053	196	410391	"2025-11-20 15:35:32"	74	3,4290	"EMPTY RM"	"HEARTBEAT"	"Parque del Estadio Insular"	""		240909E0	240909E0	33010230	31	50				"3209MV"		"10BF1D18"	""	89457300000011728360	860316060058509	234502102172836	"2025-11-20 14:54:14"	"2025-11-20 15:35:32"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:32"	0	"null"
210	83300013378	225080	196	410364	"2025-11-20 15:35:32"	76	3,4460	"EMPTY RM"	"HEARTBEAT"	"León y Castillo"	""		240909E0	240909E0	30000230	28	50				"3274MV"		"10BF1D18"	""	89457300000014428042	860316060132239	234502102442804	"2025-11-20 14:25:49"	"2025-11-20 15:35:32"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:32"	0	"null"
211	83300012662	225054	196	410390	"2025-11-20 15:35:29"	158	4,1430	"CHARGED CF"	"HEARTBEAT"	"Cabildo de Gran Canaria"	""		240909E0	240909E0	30000230	31	50				"3287MV"		"10BF1D18"	""	89457300000014435229	860316060125076	234502102443522	"2025-11-19 11:04:11"	"2025-11-20 15:35:29"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:29"	0	"null"
212	83300012748	225081	196	410363	"2025-11-20 15:35:25"	112	3,7520	"FULL CFR"	"HEARTBEAT"	"Obelisco"	""		240909E0	240909E0	30000230	28	50				"3319MV"		"10BF1D18"	""	89457300000014437886	860316060125936	234502102443788	"2025-11-20 15:25:05"	"2025-11-20 15:35:25"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	5849	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:25"	0	"null"
213	83300012237	225028	196	410416	"2025-11-20 15:35:24"	115	3,7775	"FULL CFR"	"HEARTBEAT"	"Plaza de España"	""		240909E0	240909E0	30000230	25	50				"3332MV"		"10BF1D18"	""	89457300000014414695	860316060120820	234502102441469	"2025-11-20 15:29:25"	"2025-11-20 15:35:24"	"87.230.125.145:20016"	408	1	1	1	0	0	""	"revisar marchas"	-1	"frame_lock"	0	1	"2025-11-20 15:35:24"	0	"null"
214	83300013228	225092	196	410352	"2025-11-20 15:35:23"	141	3,9985	"FULL CFR"	"HEARTBEAT"	"Torre Woermann"	""		240909E0	240909E0	30000230	25	50				"3409MV"		"10BF1D18"	""	89457300000014423027	860316060130738	234502102442302	"2025-11-20 15:12:48"	"2025-11-20 15:35:23"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:23"	0	"null"
215	83300011630	225075	196	410369	"2025-11-20 15:35:13"	134	3,9390	"FULL CFR"	"HEARTBEAT"	"Plaza San Agustín"	""		240909E0	240909E0	30000230	31	50				"3319MV"		"10BF1D18"	""	89457300000014426657	860316060114757	234502102442665	"2025-11-20 12:50:25"	"2025-11-20 15:35:13"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:13"	0	"null"
216	83300013166	225104	196	410340	"2025-11-20 15:35:00"	105	3,6925	"RISK FRM"	"HEARTBEAT"	"Plazoleta de Farray"	""		240909E0	240909E0	33010230	31	50				"3319MV"		"10BF1D18"	""	89457300000014406576	860316060130118	234502102440657	"2025-11-20 15:31:39"	"2025-11-20 15:35:00"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	4030	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:35:00"	0	"null"
217	83300012087	225013	196	410431	"2025-11-20 15:34:54"	82	3,4970	"EMPTY RM"	"HEARTBEAT"	"Base Naval"	""		240909E0	240909E0	30000230	29	50				"3287MV"		"10BF1D18"	""	89457300000014437787	860316060119327	234502102443778	"2025-11-20 15:29:09"	"2025-11-20 15:34:54"	"87.230.125.145:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:54"	0	"null"
218	83300011903	225122	196	410322	"2025-11-20 15:34:52"	91	3,5735	"RISK FRM"	"HEARTBEAT"	"Canódromo"	""		240909E0	240909E0	30000230	31	50				"3274MV"		"10BF1D18"	""	89457300000014415379	860316060117487	234502102441537	"2025-11-20 15:33:43"	"2025-11-20 15:34:52"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:52"	0	"null"
219	83300013021	225062	196	410382	"2025-11-20 15:34:50"	83	3,5055	"EMPTY RM"	"HEARTBEAT"	"Plaza Manuel Becerra"	""		240909E0	240909E0	30000230	23	50				"3293MV"		"10BF1D18"	""	89457300000014435211	860316060128666	234502102443521	"2025-11-20 11:31:22"	"2025-11-20 15:34:50"	"87.230.125.145:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:50"	0	"null"
220	7551171925	165381	143	41430	"2025-11-20 15:34:46"	163	4,1855	"CHARGED CF"	"RFID_COMM"	"Plaza Manuel Becerra (eléc.)"	1917904682	0	240909E0	240909E0	18280100	21	50	"<u>21000031*</u>"	""	""	"3474MV"	0	"10BF1D18"	"BMZ=41949MV"	89314404001204743073	355951094166506	204046964454793	"2025-11-20 15:35:03"	"2025-11-20 15:34:46"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	6130	1	""	"ULPGC"	100	"frame_lock"	1	1	"2025-11-20 15:34:46"	52518	"null"
221	83300014829	225103	196	410341	"2025-11-20 15:34:35"	95	3,6075	"RISK FRM"	"HEARTBEAT"	"Bicis arregladas"	""		240909E0	240909E0	30000230	21	50				"3383MV"		"10BF1D18"	""	89457300000014399748	860316060146593	234502102439974	"2025-11-20 09:44:10"	"2025-11-20 15:34:35"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	5849	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:35"	0	"null"
222	7551171149	165358	143	41453	"2025-11-20 15:34:33"	162	4,1770	"CHARGED CF"	"RFID_COMM"	"ULPGC - Polivalente I"	1917905078	0	240909E0	240909E0	18280100	16	50	"<u>21000031*</u>"	""	""	"3441MV"	0	"10BF1D18"	"BMZ=39296MV"	89314404001204745193	355951094168346	204046964455005	"2025-11-20 15:34:50"	"2025-11-20 15:34:33"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	6130	1	""	"universidad "	83	"frame_lock"	1	1	"2025-11-20 15:34:33"	54734	"null"
223	83300013059	225058	196	410386	"2025-11-20 15:34:30"	125	3,8625	"FULL CFR"	"HEARTBEAT"	"Parque Santa Catalina"	412930407		240909E0	240909E0	30000230	31	50				"3325MV"		"10BF1D18"	""	89457300000014428638	860316060129045	234502102442863	"2025-11-20 14:04:37"	"2025-11-20 15:34:30"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:30"	0	"null"
224	83300011739	225060	196	410384	"2025-11-20 15:34:30"	104	3,6840	"RISK FRM"	"HEARTBEAT"	"San Telmo"	""		240909E0	240909E0	33010230	31	50				"3293MV"		"10BF1D18"	""	89457300000014431806	860316060115846	234502102443180	"2025-11-20 14:30:34"	"2025-11-20 15:34:30"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:30"	0	"null"
225	83300011598	225056	196	410388	"2025-11-20 15:34:24"	148	4,0580	"FULL CFR"	"HEARTBEAT"	"C.C. La Minilla"	""		240909E0	240909E0	30000230	27	50				"3312MV"		"10BF1D18"	""	89457300000014417128	860316060114435	234502102441712	"2025-11-20 08:35:35"	"2025-11-20 15:34:24"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:24"	0	"null"
226	83300012714	225087	196	410357	"2025-11-20 15:34:18"	112	3,7520	"FULL CFR"	"HEARTBEAT"	"Plazoleta de Farray"	""		240909E0	240909E0	33010230	24	50				"3306MV"		"10BF1D18"	""	89457300000014423316	860316060125597	234502102442331	"2025-11-20 15:11:02"	"2025-11-20 15:34:18"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	5849	0	""	"10.11.2025 15:55:04: deactivated automatically because of no communication for 60 minutes"	-1	"frame_lock"	1	1	"2025-11-20 15:34:18"	0	"null"
227	83300013644	225097	196	410347	"2025-11-20 15:34:17"	96	3,6160	"RISK FRM"	"HEARTBEAT"	"Ciudad Deportiva"	""		240909E0	240909E0	30000230	31	50				"3300MV"		"10BF1D18"	""	89457300000014430840	860316060134896	234502102443084	"2025-11-20 13:00:13"	"2025-11-20 15:34:17"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:17"	0	"null"
228	83300012246	225007	196	410437	"2025-11-20 15:34:15"	85	3,5225	"EMPTY RM"	"HEARTBEAT"	"Plaza San Agustín"	""		240909E0	240909E0	33010230	31	50				"3287MV"		"10BF1D18"	""	89457300000014435609	860316060120911	234502102443560	"2025-11-20 09:05:32"	"2025-11-20 15:34:15"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:34:15"	0	"null"
229	83300014838	225049	196	410395	"2025-11-20 15:34:11"	149	4,0665	"FULL CFR"	"HEARTBEAT"	"San Telmo"	""		240909E0	240909E0	30000230	31	50				"3396MV"		"10BF1D18"	""	89457300000014457884	860316060146684	234502102445788	"2025-11-20 15:08:10"	"2025-11-20 15:34:11"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	5849	0	""	"18.11.2025 14:19:05: deactivated automatically because of no communication for 60 minutes"	-1	"frame_lock"	1	1	"2025-11-20 15:34:11"	0	"null"
230	83300011389	225113	196	410331	"2025-11-20 15:34:08"	110	3,7350	"FULL CFR"	"HEARTBEAT"	"Bicis arregladas"	""		240909E0	240909E0	33010230	26	50				"3287MV"		"10BF1D18"	""	89457300000014433109	860316060112348	234502102443310	"2025-11-20 07:00:07"	"2025-11-20 15:34:08"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	0	0	""	""	-1	"frame_lock"	0	1	"2025-11-20 15:34:08"	0	"null"
231	83300032191	225224	143	410540	"2025-11-20 15:34:08"	154	4,1090	"CHARGED CF"	"HEARTBEAT"	"Plaza de España (eléc.)"	1917895345		240909E0	240909E0	33010230	20	50				"3409MV"		"10BF1D18"	"BMZ=41802MV"	89457300000023854303	860316060318689	234502103385430	"2025-11-20 15:24:33"	"2025-11-20 15:34:08"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	6000	1	""	""	100	"frame_lock"	1	1	"2025-11-20 15:34:08"	52546	"null"
232	83300032213	225045	196	410399	"2025-11-20 15:34:04"	84	3,5140	"EMPTY RM"	"HEARTBEAT"	"Teatro Pérez Galdós"	""		240909E0	240909E0	30000230	31	50				"3274MV"		"10BF1D18"	""	89457300000023852729	860316060318903	234502103385272	"2025-11-20 13:39:00"	"2025-11-20 15:34:04"	"jimi-cowor01.nextbike.net:20016"	408	0	0	1	0	0	""	"radios "	-1	"frame_lock"	1	1	"2025-11-20 15:34:04"	0	"null"
233	83300012774	225065	196	410379	"2025-11-20 15:34:03"	155	4,1175	"CHARGED CF"	"HEARTBEAT"	"Bicis arregladas"	""		240909E0	240909E0	30000230	23	50				"3454MV"		"10BF1D18"	""	89457300000014420072	860316060126199	234502102442007	"2025-11-20 02:23:08"	"2025-11-20 15:34:03"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	0	0	""	""	-1	"frame_lock"	0	1	"2025-11-20 15:34:03"	0	"null"
234	83300011895	225105	196	410339	"2025-11-20 15:33:57"	117	3,7945	"FULL CFR"	"HEARTBEAT"	"Gabinete Literario"	""		240909E0	240909E0	30000230	31	50				"3319MV"		"10BF1D18"	""	89457300000014429677	860316060117404	234502102442967	"2025-11-20 07:02:14"	"2025-11-20 15:33:57"	"jimi-cowor02.nextbike.net:20016"	408	0	1	1	0	0	"20.11.2025 07:01:47: Bicicleta  Cadena suelta  19.11.2025 21:16:41: Powertrain Unspecified: Die Pedale des Fahrrads lässt sich nicht treten. könnte an der Kette liegen "	""	-1	"frame_lock"	1	1	"2025-11-20 15:33:57"	0	"null"
235	7551170460	165382	143	41429	"2025-11-20 15:33:51"	158	4,1430	"CHARGED CF"	"RFID_COMM"	"ULPGC - Polivalente I"	1917905078	0	240909E0	240909E0	18280100	13	50	"<u>21000031*</u>"	""	""	"3538MV"	0	"10BF1D18"	"BMZ=40181MV"	89314404001204268477	355951094176414	204046964437333	"2025-11-20 15:34:07"	"2025-11-20 15:33:51"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	6130	1	""	"ULPGC 08.11.2025 07:24:04: deactivated automatically because of no communication for 60 minutes"	91	"frame_lock"	1	1	"2025-11-20 15:33:51"	53152	"null"
236	7551170469	165362	143	41449	"2025-11-20 15:33:49"	162	4,1770	"CHARGED CF"	"RFID_COMM"	"ULPGC - Polivalente I"	1917905078	0	240909E0	240909E0	18280100	15	50	"<u>21000031*</u>"	""	""	"3467MV"	0	"10BF1D18"	"BMZ=40917MV"	89314404001204274103	355951094176661	204046964437896	"2025-11-20 15:34:05"	"2025-11-20 15:33:49"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	6130	1	""	""	98	"frame_lock"	1	1	"2025-11-20 15:33:49"	53177	"null"
237	83300013232	225093	196	410351	"2025-11-20 15:33:46"	88	3,5480	"EMPTY RM"	"HEARTBEAT"	"Bicis arregladas"	""		240909E0	240909E0	30000230	25	50				"3274MV"		"10BF1D18"	""	89457300000014432978	860316060130779	234502102443297	"2025-11-20 13:07:48"	"2025-11-20 15:33:46"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	0	0	""	""	-1	"frame_lock"	0	0	"2025-11-20 13:03:46"	0	"null"
238	7551170566	165354	143	41457	"2025-11-20 15:33:40"	164	4,1940	"CHARGED CF"	"RFID_COMM"	"ULPGC - Polivalente I"	1917905078	0	240909E0	240909E0	18280100	16	50	"<u>21000031*</u>"	""	""	"3493MV"	0	"10BF1D18"	"BMZ=41261MV"	89314404001204261597	355951094176059	204046964436645	"2025-11-20 15:33:56"	"2025-11-20 15:33:40"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	6130	1	""	""	100	"frame_lock"	1	1	"2025-11-20 15:33:40"	54742	"null"
239	83300009158	225024	196	410420	"2025-11-20 15:33:39"	72	3,4120	"EMPTY RM"	"HEARTBEAT"	"Service Car 2970LZF"	""		240909E0	240909E0	30000230	23	50				"2997MV"		"10BF1D18"	""	89457387300008786777	860316060060786	234500070471367	"2025-11-16 03:31:10"	"2025-11-20 15:33:39"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	0	0	"2025-11-20 12:33:39"	0	"null"
240	83300002884	225071	196	410373	"2025-11-20 15:33:28"	142	4,0070	"FULL CFR"	"HEARTBEAT"	"Bicis arregladas"	""	0	240909E0	240909E0	33010230	29	50	"<u>*</u>"	""	""	"3557MV"	0	"10BF1D18"	""	89457300000010615451	860316060028049	234502102061545	"2025-11-20 01:32:26"	"2025-11-20 15:33:28"	"jimi-cowor02.nextbike.net:20016"	408	0	0	0	0	0	""	""	-1	"frame_lock"	0	1	"2025-11-20 15:33:28"	0	"null"
241	7551169665	165394	143	41700	"2025-11-20 15:33:22"	164	4,1940	"CHARGED CF"	"HEARTBEAT"	"ULPGC - Polivalente I"	1917905078	0	240909E0	240909E0	18280100	11	50	"<u>21000031*</u>"	""	""	"3480MV"	0	"10BF1D18"	"BMZ=39198MV"	89314404001204340821	355951094149718	204046964444568	"2025-11-20 15:23:38"	"2025-11-20 15:33:22"	"jimi-cowor04.nextbike.net:20016"	408	0	1	0	6301	1	""	""	82	"frame_lock"	1	1	"2025-11-20 15:33:22"	54737	"null"
242	83300010990	225222	143	410542	"2025-11-20 15:33:20"	157	4,1345	"CHARGED CF"	"HEARTBEAT"	"Hospital Dr. Negrín (eléc.)"	411432264		240909E0	240909E0	30000230	31	50				"3486MV"		"10BF1D18"	"BMZ=41556MV"	89457300000011724427	860316060079109	234502102172442	"2025-11-20 15:23:34"	"2025-11-20 15:33:20"	"87.230.125.145:20016"	408	0	1	0	6000	1	""	""	100	"frame_lock"	1	1	"2025-11-20 15:33:20"	57985	"null"
243	7551170549	165325	143	41486	"2025-11-20 15:33:18"	162	4,1770	"CHARGED CF"	"HEARTBEAT"	"Bicis arregladas"	""	0	240909E0	240909E0	18280100	15	50	"<u>21000031*</u>"	""	""	"3370MV"	0	"10BF1D18"	"BMZ=41359MV"	89314404001204268303	355951094177354	204046964437316	"2025-11-20 04:13:02"	"2025-11-20 15:33:18"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6130	1	""	""	100	"frame_lock"	0	0	"2025-11-19 11:14:22"	0	"null"
244	83300012244	225031	196	410413	"2025-11-20 15:33:13"	140	3,9900	"FULL CFR"	"HEARTBEAT"	"Castillo de la Luz"	""		240909E0	240909E0	33010230	31	50				"3351MV"		"10BF1D18"	""	89457300000014430857	860316060120895	234502102443085	"2025-11-20 15:27:51"	"2025-11-20 15:33:13"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:33:13"	0	"null"
245	7551170874	165344	143	41467	"2025-11-20 15:32:51"	161	4,1685	"CHARGED CF"	"HEARTBEAT"	"ULPGC - Polivalente I"	1917905078	0	240909E0	240909E0	18280100	17	50	"<u>21000031*</u>"	""	""	"3441MV"	0	"10BF1D18"	"BMZ=41212MV"	89314404001204257579	355951094174534	204046964436243	"2025-11-20 10:53:07"	"2025-11-20 15:32:51"	"jimi-cowor03.nextbike.net:20016"	408	0	1	0	6130	1	""	"01.11.2025 16:27:05: deactivated automatically because of no communication for 60 minutes"	100	"frame_lock"	1	0	"2025-11-20 10:52:51"	0	"null"
246	83300011892	225044	196	410400	"2025-11-20 15:32:48"	105	3,6925	"RISK FRM"	"HEARTBEAT"	"Base Naval"	""		240909E0	240909E0	30000230	27	50				"3306MV"		"10BF1D18"	""	89457300000014425279	860316060117370	234502102442527	"2025-11-20 14:20:21"	"2025-11-20 15:32:48"	"jimi-cowor01.nextbike.net:20016"	408	0	1	0	0	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:32:48"	0	"null"
247	83300012235	225115	196	410329	"2025-11-20 15:32:42"	129	3,8965	"FULL CFR"	"HEARTBEAT"	"Bicis arregladas"	""		240909E0	240909E0	30000230	28	50				"3319MV"		"10BF1D18"	""	89457300000014417169	860316060120804	234502102441716	"2025-11-20 14:32:06"	"2025-11-20 15:32:42"	"jimi-cowor03.nextbike.net:20016"	408	0	0	0	0	0	""	""	-1	"frame_lock"	0	1	"2025-11-20 15:32:42"	0	"null"
248	83300030461	225230	143	410534	"2025-11-20 15:32:39"	161	4,1685	"CHARGED CF"	"RFID_COMM"	"Plaza Manuel Becerra (eléc.)"	1917904682		240909E0	240909E0	30000230	0	50				"3538MV"		"10BF1D18"	"BMZ=40917MV"	89457300000023871919	860316060301388	234502103387191	"2025-11-20 15:32:53"	"2025-11-20 15:32:39"	"87.230.125.145:20016"	408	0	1	0	6000	1	""	"FL old: 83300010043"	98	"frame_lock"	1	1	"2025-11-20 15:32:39"	51755	"null"
249	83300002084	225210	143	410554	"2025-11-20 15:32:35"	155	4,1175	"CHARGED CF"	"HEARTBEAT"	"Plaza Manuel Becerra (eléc.)"	1917904682	0	240909E0	240909E0	30000230	29	50	"<u>*</u>"	""	""	"3435MV"	0	"10BF1D18"	"BMZ=42047MV"	89457300000010607367	860316060020046	234502102060736	"2025-11-20 15:22:50"	"2025-11-20 15:32:35"	"87.230.125.145:20016"	408	0	1	0	6000	1	""	""	100	"frame_lock"	1	1	"2025-11-20 15:32:35"	52574	"null"
250	83300013206	225026	196	410418	"2025-11-20 15:32:29"	94	3,5990	"RISK FRM"	"HEARTBEAT"	"Castillo de la Luz"	""		240909E0	240909E0	30000230	31	50				"3300MV"		"10BF1D18"	""	89457300000014436557	860316060130514	234502102443655	"2025-11-20 15:27:02"	"2025-11-20 15:32:29"	"jimi-cowor02.nextbike.net:20016"	408	0	1	0	3212	0	""	""	-1	"frame_lock"	1	1	"2025-11-20 15:32:29"	0	"null"
251	83300004364	225018	196	410426	"2025-11-20 14:06:17"	57	3,2845	"EMPTY RM"	"RFID_COMM"	"Service Car 2970LZF"	""	0	240909E0	240909E0	30000230	28	50	"<u>*</u>"	""	""	"3345MV"	0	"10BF1D18"	""	89457300000010628637	860316060042842	234502102062863	"2025-11-20 14:06:17"	"2025-11-20 14:02:20"	"jimi-cowor02.nextbike.net:20016"	408	0	0	1	5849	0	""	"batería "	-1	"frame_lock"	0	1	"2025-11-20 14:02:20"	0	"null"
252	7551170565	165409	143	41685	"2025-11-20 07:27:03"	162	4,1770	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	240909E0	240909E0	18280100	24	50	"<u>21000031*</u>"	""	""	"2997MV"	0	"10BF1D18"	"BMZ=41703MV"	89314404001204746860	355951094169724	204046964455172	"2025-11-20 07:26:13"	"2025-11-20 07:27:03"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6301	1	"bateria cargada 11 marzo 2025"	""	100	"frame_lock"	1	1	"2025-11-20 07:25:58"	0	"null"
253	7551170644	165388	143	41706	"2025-11-20 07:26:12"	161	4,1685	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	240909E0	240909E0	18280100	17	50	"<u>21000031*</u>"	""	""	"3467MV"	0	"10BF1D18"	"BMZ=38903MV"	89314404001204267461	355951094179756	204046964437232	"2025-11-20 07:24:28"	"2025-11-20 07:26:12"	"jimi-cowor06.nextbike.net:20016"	408	0	0	0	6301	1	""	"bateria cargada 25 febrero 2025"	79	"frame_lock"	1	1	"2025-11-20 07:22:29"	0	"null"
254	83300016420	225074	196	410370	"2025-11-20 04:58:31"	58	3,2930	"EMPTY RM"	"DISCONNECT"	"Bicis para reparar"	""		240909E0	240909E0	33010230	29	50				"3370MV"		"10BF1D18"	""	89457300000014409570	860316060162509	234502102440957	"2025-11-20 01:47:45"	"2025-11-20 04:58:31"	"jimi-cowor03.nextbike.net:20016"	408	0	0	1	0	0	""	"Taller, batería"	-1	"frame_lock"	0	0	"2025-11-19 16:43:36"	0	"null"
255	83300003035	225241	143	410523	"2025-11-19 07:51:29"	152	4,0920	"FULL CFR"	"DEEPSLEEP"	"Bicis para reparar"	""	0	240909E0	240909E0	30000230	0	50	"<u>*</u>"	""	""	"3512MV"	0	"10BF1D18"	"BMZ=31241MV"	89457300000010606567	860316060029559	234502102060656	"2025-11-19 07:50:10"	"2025-11-19 07:51:29"	"87.230.125.145:20016"	408	0	0	1	6000	1	"comprobado cable amarillo"	"no carga "	11	"frame_lock"	1	1	"2025-11-19 07:45:33"	0	"null"
256	83300010894	225226	143	410538	"2025-11-19 07:36:52"	152	4,0920	"FULL CFR"	"DEEPSLEEP"	"Bicis para reparar"	""		240909E0	240909E0	30000230	0	50				"3319MV"		"10BF1D18"	"BMZ=32567MV"	89457300000010561986	860316060078143	234502102056198	"2025-11-19 07:36:22"	"2025-11-19 07:36:52"	"87.230.125.145:20016"	408	0	0	1	6000	1	"comprobado cable amarillo"	"no carga"	23	"frame_lock"	1	1	"2025-11-19 07:27:24"	0	"null"
257	83300013728	225111	196	410333	"2025-11-18 06:50:31"	85	3,5225	"EMPTY RM"	"DEEPSLEEP"	"Bicis para reparar"	""		240909E0	240909E0	30000230	30	50				"3287MV"		"10BF1D18"	""	89457300000014433927	860316060135737	234502102443392	"2025-11-18 00:56:30"	"2025-11-18 06:50:31"	"jimi-cowor04.nextbike.net:20016"	408	0	0	1	0	0	""	"accidente "	-1	"frame_lock"	1	0	"2025-11-15 14:48:32"	0	"null"
258	83300013027	225006	196	410438	"2025-11-18 06:50:13"	96	3,6160	"RISK FRM"	"DEEPSLEEP"	"Bicis para reparar"	""		240909E0	240909E0	33010230	27	50				"3319MV"		"10BF1D18"	""	89457300000014438488	860316060128724	234502102443848	"2025-11-18 02:32:16"	"2025-11-18 06:50:13"	"jimi-cowor01.nextbike.net:20016"	408	0	0	1	0	0	""	"ACCIDENTE"	-1	"frame_lock"	1	0	"2025-11-15 14:47:40"	0	"null"
259	7551171943	165356	143	41455	"2025-11-14 15:26:03"	141	3,9985	"FULL CFR"	"DEEPSLEEP"	"Almacen"	""	0	240909E0	240909E0	18280100	23	50	"<u>21000031*</u>"	""	""	"2997MV"	0	"10BF1D18"	"BMZ=41261MV"	89314404001204715261	355951094165532	204046964452012	"2025-11-14 15:25:31"	"2025-11-14 15:26:03"	"jimi-cowor04.nextbike.net:20016"	408	0	0	0	6130	1	""	"bateria cargada 19 febrero 2025"	100	"frame_lock"	1	1	"2025-11-14 15:19:43"	0	"null"
260	7551171906	165403	143	41691	"2025-11-14 15:25:40"	159	4,1515	"CHARGED CF"	"DEEPSLEEP"	"Almacen"	""	0	240909E0	240909E0	18280100	22	50	"<u>21000031*</u>"	""	""	"3506MV"	0	"10BF1D18"	"BMZ=40131MV"	89314404001204739923	355951094161861	204046964454478	"2025-11-14 15:25:21"	"2025-11-14 15:25:40"	"jimi-cowor05.nextbike.net:20016"	408	0	0	0	6301	1	""	"bateria cargada 22 mayo 2025"	91	"frame_lock"	1	1	"2025-11-14 15:24:42"	0	"null"
261	83300008402	225215	143	410549	"2025-11-14 07:55:09"	110	3,7350	"FULL CFR"	"DEEPSLEEP"	"Bicis para reparar"	""		240909E0	240909E0	30000230	0	50				"3390MV"		"10BF1D18"	"BMZ=1817MV"	89457387300008787270	860316060053229	234500070471417	"2025-11-14 07:54:55"	"2025-11-14 07:55:09"	"87.230.125.145:20016"	408	0	0	0	6000	1	"comprobado cable amarillo"	"Actualizando no carga "	7	"frame_lock"	1	0	"2025-11-14 07:42:13"	0	"null"
